data,PmGdaLeczkow,PmGdaPowWars,PmGdaWyzwole,PmGdyPorebsk,PmGdySzafran,PmSopBiPlowoc,Average
1/9/21 2:00,0.637099,0.630189,0.525526,0.53584,-1,0.455368,0.5568044
1/9/21 3:00,0.56455,0.586538,0.449014,0.545267,-1,0.38457,0.5059878
1/9/21 4:00,0.542544,0.504439,0.407212,0.497682,-1,0.369449,0.4642652
1/9/21 5:00,0.484519,0.436579,0.3465,0.492781,-1,0.337383,0.4195524
1/9/21 6:00,0.453183,0.40475,-1,0.45736,-1,0.310009,0.3250604
1/9/21 7:00,0.440676,-1,0.327635,0.44966,-1,0.319166,0.3074274
1/9/21 8:00,0.43589,0.398176,0.313952,0.431222,-1,0.332417,0.3823314
1/9/21 9:00,0.463728,0.390382,0.340668,0.438068,-1,0.337925,0.39415419999999995
1/9/21 10:00,0.514447,0.427689,0.353118,0.440563,-1,0.330979,0.41335920000000004
1/9/21 11:00,0.52672,0.442959,0.352894,0.459819,-1,0.337023,0.423883
1/9/21 12:00,0.528064,0.48285,0.340742,0.480169,-1,0.323038,0.43097260000000004
1/9/21 13:00,0.52451,0.495201,0.302908,0.517747,-1,0.338508,0.4357748
1/9/21 14:00,0.501468,0.541056,0.305257,0.479115,-1,0.363702,0.4381196
1/9/21 15:00,0.531019,0.533842,0.272004,0.51924,-1,0.365674,0.44435579999999997
1/9/21 16:00,0.433038,0.381192,0.222497,0.494196,-1,0.365082,0.379201
1/9/21 17:00,0.562462,0.557183,0.227082,0.457715,-1,0.411597,0.4432078
1/9/21 18:00,0.502329,0.496615,0.240997,0.580014,-1,0.418273,0.4476456
1/9/21 19:00,0.43329,0.402897,0.275059,0.724586,-1,0.300539,0.4272742
1/9/21 20:00,0.515165,0.44642,0.398829,0.606704,-1,0.44313,0.4820496
1/9/21 21:00,-1,0.547079,0.403194,0.601889,-1,0.490573,0.408547
1/9/21 22:00,0.770645,0.650309,0.461383,0.537335,-1,0.452162,0.5743668000000001
1/9/21 23:00,0.654759,0.650911,0.472124,0.551899,-1,0.413115,0.5485616
1/10/21 0:00,0.559549,0.670696,0.529979,0.762548,-1,0.385786,0.5817116
1/10/21 1:00,0.555673,0.49483,0.402739,0.613975,-1,0.347325,0.4829084
1/10/21 2:00,0.508281,0.409184,0.367475,0.494005,-1,0.402188,0.4362266
1/10/21 3:00,0.470728,0.39537,0.37635,0.454488,-1,0.344723,0.4083318
1/10/21 4:00,0.439712,0.377677,0.333717,0.421977,-1,0.306382,0.375893
1/10/21 5:00,0.428643,0.379761,0.312314,0.410653,-1,0.305413,0.3673568
1/10/21 6:00,0.431914,0.393308,0.397865,0.404692,-1,0.278728,0.3813014
1/10/21 7:00,0.440786,0.416205,0.301921,0.402233,-1,0.29638,0.371505
1/10/21 8:00,0.43022,0.367117,0.323812,0.426497,-1,0.297747,0.3690786
1/10/21 9:00,0.42853,0.465888,0.378466,0.369954,-1,0.307015,0.38997060000000006
